analysis_group_id,company,ts_code,symbol,event_date,aligned_trade_date,primary_category,capital_action_subtype,capital_action_subtype_hits,source_type,title,group_titles_sample,car_status,is_ipo_listing_related,is_market_trading_related,car_m1_p1,car_p0_p5,car_p0_p20,actual_mv_return_p0_p5,actual_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p5,abnormal_mv_impact_yi_p0_p20,overlap_event_count_m1_p1,overlap_category_count_m1_p1,overlap_categories_m1_p1,overlap_titles_sample_m1_p1,overlap_event_count_p0_p5,overlap_category_count_p0_p5,overlap_categories_p0_p5,overlap_titles_sample_p0_p5,overlap_event_count_m1_p5,overlap_category_count_m1_p5,overlap_categories_m1_p5,overlap_titles_sample_m1_p5,overlap_event_count_p0_p20,overlap_category_count_p0_p20,overlap_categories_p0_p20,overlap_titles_sample_p0_p20,overlap_event_count_p0_p60,overlap_category_count_p0_p60,overlap_categories_p0_p60,overlap_titles_sample_p0_p60
300098|2015-05-08|资本动作,高新兴,300098.SZ,300098,2015-05-08,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-5-8),重大资产重组停牌期间进展公告(2015-5-8),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-03-20|资本动作,高新兴,300098.SZ,300098,2015-03-20,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-3-20),重大资产重组停牌期间进展公告(2015-3-20),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-04-01|资本动作,高新兴,300098.SZ,300098,2015-04-01,2015-06-09,资本动作,分红/权益分派,分红/权益分派,announcement,分红送转 cash_div=0.05035 proc=实施,分红送转 cash_div=0.05035 proc=实施,ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-04-29|资本动作,高新兴,300098.SZ,300098,2015-04-29,2015-06-09,资本动作,分红/权益分派,分红/权益分派,announcement,2014年年度权益分派实施公告,2014年年度权益分派实施公告,ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-05-27|资本动作,高新兴,300098.SZ,300098,2015-05-27,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-5-27),重大资产重组停牌期间进展公告(2015-5-27),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-06-03|资本动作,高新兴,300098.SZ,300098,2015-06-03,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-6-3),重大资产重组停牌期间进展公告(2015-6-3),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-05-01|资本动作,高新兴,300098.SZ,300098,2015-05-01,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-5-1),重大资产重组停牌期间进展公告(2015-5-1),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-05-22|资本动作,高新兴,300098.SZ,300098,2015-05-22,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-5-22),重大资产重组停牌期间进展公告(2015-5-22),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-02-27|资本动作,高新兴,300098.SZ,300098,2015-02-27,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,关于筹划重大资产重组的停牌公告,关于筹划重大资产重组的停牌公告,ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-03-27|资本动作,高新兴,300098.SZ,300098,2015-03-27,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,关于重大资产重组延期复牌公告,关于重大资产重组延期复牌公告,ok,False,True,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 重大资产重组停牌期间进展公告(2015-3-6) || 重大资产重组停牌期间进展公告(2015-3-13),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 重大资产重组停牌期间进展公告(2015-3-6) || 重大资产重组停牌期间进展公告(2015-3-13),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 重大资产重组停牌期间进展公告(2015-3-6) || 重大资产重组停牌期间进展公告(2015-3-13),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 重大资产重组停牌期间进展公告(2015-3-6) || 重大资产重组停牌期间进展公告(2015-3-13),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 重大资产重组停牌期间进展公告(2015-3-6) || 重大资产重组停牌期间进展公告(2015-3-13)
300098|2015-04-03|资本动作,高新兴,300098.SZ,300098,2015-04-03,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-4-3),重大资产重组停牌期间进展公告(2015-4-3),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-05-15|资本动作,高新兴,300098.SZ,300098,2015-05-15,2015-06-09,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,重大资产重组停牌期间进展公告(2015-5-15),重大资产重组停牌期间进展公告(2015-5-15),ok,False,False,0.1832,0.5157,1.0077,0.768667642752562,0.1745827232158139,32.31474353181,63.14439995541001,49,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),55,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),72,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6),92,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,易方达资产高新兴1号资产管理计划资产管理合同 || 关于重大资产重组延期复牌公告 || 重大资产重组停牌期间进展公告(2015-3-6)
300098|2015-06-12|资本动作,高新兴,300098.SZ,300098,2015-06-12,2015-06-12,资本动作,股权激励/员工持股,股权激励/员工持股,announcement,关于股权激励计划第二个解锁期股票解锁股份上市流通的提示性公告,关于股权激励计划第二个解锁期股票解锁股份上市流通的提示性公告,ok,False,False,0.1724,0.3427999999999999,1.0488,0.2027503526141791,0.1766572637319856,28.541703907819997,87.32362619172,4,3,其他|客户/订单|资本动作,关于公司第三届董事第二十一次会议决议公告的更正公告 || 关于湛江市社会治安视频监控系统建设二期项目预中标的提示性公告 || 关于公司股票交易异常波动公告(2015-6-12),8,3,其他|客户/订单|资本动作,关于公司股票交易异常波动公告(2015-6-12) || 关于股权激励计划第二个解锁期股票解锁股份上市流通的提示性公告的更正公告 || 关于公司股票交易异常波动公告(2015-6-16),10,3,其他|客户/订单|资本动作,关于公司第三届董事第二十一次会议决议公告的更正公告 || 关于湛江市社会治安视频监控系统建设二期项目预中标的提示性公告 || 关于公司股票交易异常波动公告(2015-6-12),21,3,其他|客户/订单|资本动作,关于公司股票交易异常波动公告(2015-6-12) || 关于股权激励计划第二个解锁期股票解锁股份上市流通的提示性公告的更正公告 || 关于公司股票交易异常波动公告(2015-6-16),40,4,业绩信号|其他|客户/订单|资本动作,关于公司股票交易异常波动公告(2015-6-12) || 关于股权激励计划第二个解锁期股票解锁股份上市流通的提示性公告的更正公告 || 关于公司股票交易异常波动公告(2015-6-16)
300590|2021-07-16|资本动作,移为通信,300590.SZ,300590,2021-07-16,2021-07-16,资本动作,股权激励/员工持股,股权激励/员工持股,announcement,关于调整2021年限制性股票与股票期权激励计划授予对象名单和数量的公告,关于调整2021年限制性股票与股票期权激励计划授予对象名单和数量的公告 || 关于向激励对象首次授予第二类限制性股票与股票期权的公告 || 上海荣正投资咨询股份有限公司关于公司2021年限制性股票与股票期权激励计划调整及首次授予第二类限制性股票与股票期权相关事项之独立财务顾问报告 || 2021年限制性股票与股票期权激励计划首次授予第二类限制性股票和股票期权激励对象名单(调整后) || 上海市锦天城律师事务所关于公司2021年限制性股票与股票期权激励计划调整及授予事项的法律意见书 || 监事会关于2021年限制性股票与股票期权激励计划首次授予第二类限制性股票和股票期权激励对象名单(调整后)的核查意见,ok,False,False,0.24355700000000002,0.3499832857142856,0.2814804285714286,0.4184251158003089,0.3262702206279937,19.76541655743725,15.89669607257234,1,1,其他,第三届监事会第七次会议决议公告,8,4,业绩信号|产品/技术创新|其他|资本动作,第三届监事会第七次会议决议公告 || 关于公司股票交易异常波动的公告 || 关于公司变更会计估计的公告,8,4,业绩信号|产品/技术创新|其他|资本动作,第三届监事会第七次会议决议公告 || 关于公司股票交易异常波动的公告 || 关于公司变更会计估计的公告,14,4,业绩信号|产品/技术创新|其他|资本动作,第三届监事会第七次会议决议公告 || 关于公司股票交易异常波动的公告 || 关于公司变更会计估计的公告,28,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,第三届监事会第七次会议决议公告 || 关于公司股票交易异常波动的公告 || 关于公司变更会计估计的公告
