analysis_group_id,event_id,company,ts_code,symbol,event_date,aligned_trade_date,pre_trade_date,source_type,source_types,primary_category,category_tags,title,summary,group_titles_sample,source_url,pdf_url,local_pdf_path,has_pdf,source_count,group_event_count,group_source_count,group_evidence_count,car_status,is_subject_company,is_peer_event,is_pre_listing,is_ipo_listing_related,is_market_trading_related,capital_action_subtype,capital_action_subtype_hits,overlap_event_count_p0_p5,overlap_event_count_p0_p20,overlap_event_count_p0_p60,overlap_category_count_p0_p20,overlap_categories_p0_p20,is_overlap_clean_p0_p5,is_overlap_clean_p0_p20,is_overlap_clean_p0_p60
300098|2025-09-20|其他,4732c98b022b4e5f,高新兴,300098.SZ,300098,2025-09-20,2025-09-22,2025-09-19,announcement,announcement,其他,,关于召开2025年第二次临时股东会通知的公告,,关于召开2025年第二次临时股东会通知的公告 || 第六届董事会第三十一次会议决议的公告,https://data.eastmoney.com/notices/detail/300098/AN202509191746738927.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,3,6,14,2,其他|资本动作,False,False,False
300638|2017-07-23|资本动作,f5b66de4c6285bb0,广和通,300638.SZ,300638,2017-07-23,2017-07-24,2017-07-21,research_report,research_report,资本动作,资本动作|政策/行业,聚焦无线通信模块，着眼万物互联,机构=西南证券; 评级=增持; 行业=通信设备,聚焦无线通信模块，着眼万物互联,https://pdf.dfcfw.com/pdf/H3_AP201707230740502259_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,0,2,20,2,产品/技术创新|资本动作,True,False,False
300638|2022-05-07|政策/行业,303ba253de0f60c4,广和通,300638.SZ,300638,2022-05-07,2022-05-09,2022-05-06,research_report,research_report,政策/行业,政策/行业,2022年一季报点评：业绩整体符合预期，车载业务加速推进,机构=民生证券; 评级=买入; 行业=通信设备,2022年一季报点评：业绩整体符合预期，车载业务加速推进,https://pdf.dfcfw.com/pdf/H3_AP202205071564049967_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,15,39,5,产品/技术创新|其他|管理层/投关信号|资本动作|风险事件,False,False,False
300098|2019-08-14|其他,cd5e1ef04339f146,高新兴,300098.SZ,300098,2019-08-14,2019-08-14,2019-08-13,announcement,announcement,其他,,关于公司高级管理人员辞职的公告,,关于公司高级管理人员辞职的公告,https://data.eastmoney.com/notices/detail/300098/AN201908131343283550.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,0,7,22,5,业绩信号|其他|政策/行业|管理层/投关信号|资本动作,True,False,False
603236|2023-08-31|资本动作,e60537981ac8d1f4,移远通信,603236.SH,603236,2023-08-31,2023-08-31,2023-08-30,announcement,announcement,资本动作,资本动作,关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告,,关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告,https://data.eastmoney.com/notices/detail/603236/AN202308301596828572.html,,,0,1,1,1,1,ok,0,1,0,0,False,股份回购,股份回购,3,6,16,2,管理层/投关信号|资本动作,False,False,False
603236|2024-11-15|其他,5285f90c91fef794,移远通信,603236.SH,603236,2024-11-15,2024-11-15,2024-11-14,announcement,announcement,其他,,关于“提质增效重回报”行动方案的公告,,关于“提质增效重回报”行动方案的公告,https://data.eastmoney.com/notices/detail/603236/AN202411141640883532.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,1,5,12,5,产品/技术创新|其他|政策/行业|管理层/投关信号|风险事件,False,False,False
688159|2025-11-15|其他,92282df5ba889d20,有方科技,688159.SH,688159,2025-11-15,2025-11-17,2025-11-14,announcement,announcement,其他,,北京德恒律师事务所关于深圳市有方科技股份有限公司2025年第三次临时股东会的法律意见,,北京德恒律师事务所关于深圳市有方科技股份有限公司2025年第三次临时股东会的法律意见 || 2025年第三次临时股东会决议公告,https://data.eastmoney.com/notices/detail/688159/AN202511141781236125.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,0,0,4,0,,True,True,False
688159|2023-01-14|其他,6948bc73e8b7e58c,有方科技,688159.SH,688159,2023-01-14,2023-01-16,2023-01-13,announcement,announcement,其他,,首次公开发行部分限售股上市流通公告,,首次公开发行部分限售股上市流通公告 || 华创证券有限责任公司关于深圳市有方科技股份有限公司首次公开发行部分限售股上市流通的核查意见,https://data.eastmoney.com/notices/detail/688159/AN202301131581973916.html,,,0,1,2,1,2,ok,0,1,0,1,False,,,0,1,20,1,业绩信号,True,False,False
688159|2024-01-27|其他,21367de3ffdea7c5,有方科技,688159.SH,688159,2024-01-27,2024-01-29,2024-01-26,announcement,announcement,其他,,关于全资子公司为母公司提供担保的自愿性信息披露公告,,关于全资子公司为母公司提供担保的自愿性信息披露公告,https://data.eastmoney.com/notices/detail/688159/AN202401261618325038.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,10,22,5,业绩信号|其他|管理层/投关信号|资本动作|风险事件,False,False,False
603236|2025-12-27|其他,1b6be77f68b6573b,移远通信,603236.SH,603236,2025-12-27,2025-12-29,2025-12-26,announcement,announcement,其他,,关于使用自有资金支付募投项目款项并以募集资金等额置换的公告,,关于使用自有资金支付募投项目款项并以募集资金等额置换的公告 || 国联民生证券承销保荐有限公司关于公司使用自有资金支付募投项目款项并以募集资金等额置换的核查意见,https://data.eastmoney.com/notices/detail/603236/AN202512261808611702.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,3,3,8,3,产品/技术创新|其他|管理层/投关信号,False,False,False
002970|2023-08-31|资本动作,08fe1824f9ab66c3,锐明技术,002970.SZ,2970,2023-08-31,2023-08-31,2023-08-30,announcement,announcement,资本动作,资本动作,关于公司股东自愿承诺不减持的公告,,关于公司股东自愿承诺不减持的公告,https://data.eastmoney.com/notices/detail/002970/AN202308301596841429.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,1,3,9,1,管理层/投关信号,False,False,False
300590|2023-09-01|管理层/投关信号,7852086537107241,移为通信,300590.SZ,300590,2023-09-01,2023-09-01,2023-08-31,announcement,announcement,管理层/投关信号,管理层/投关信号,关于参加上海辖区上市公司2023年投资者网上集体接待日活动的公告,,关于参加上海辖区上市公司2023年投资者网上集体接待日活动的公告,https://data.eastmoney.com/notices/detail/300590/AN202309011597332632.html,,,0,1,1,1,1,ok,1,0,0,0,False,,,2,8,19,4,产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
002970|2026-06-04|其他,7b31a4edfdbb4590,锐明技术,002970.SZ,2970,2026-06-04,2026-06-04,2026-06-03,news,news,其他,,今日盘中突破半年线个股,5.04 71.58 73.00 1.99 002931 锋龙股份 10.00 4.11 56.74 57.86 1.97 000063 中兴通讯 4.12 3.59 37.23 37.94 1.91 603040 新坐标 3.70 1.44 88.77 90.42 1.85 002970,今日盘中突破半年线个股,http://finance.eastmoney.com/a/202606043760144972.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,6,8,8,5,产品/技术创新|其他|客户/订单|管理层/投关信号|资本动作,False,False,False
300590|2020-05-28|资本动作,33bf63522c880d75,移为通信,300590.SZ,300590,2020-05-28,2020-05-28,2020-05-27,research_report,research_report,资本动作,资本动作|政策/行业,公司首次覆盖报告：万物互联加速推进，M2M龙头勇攀高峰,机构=开源证券; 评级=增持; 行业=通信设备,公司首次覆盖报告：万物互联加速推进，M2M龙头勇攀高峰,https://pdf.dfcfw.com/pdf/H3_AP202005281380344426_1.pdf,,,0,1,1,1,1,ok,1,0,0,0,False,股东增减持/限售流通,股东增减持/限售流通,2,7,19,3,产品/技术创新|管理层/投关信号|资本动作,False,False,False
300638|2022-09-22|其他,3b397dcb0464e523,广和通,300638.SZ,300638,2022-09-22,2022-09-22,2022-09-21,announcement,announcement,其他,,北京北方亚事资产评估事务所(特殊普通合伙)关于深圳证券交易所《关于深圳市广和通无线股份有限公司申请发行股份购买资产并募集配套资金的审核中心意见落实函》之回复,,北京北方亚事资产评估事务所(特殊普通合伙)关于深圳证券交易所《关于深圳市广和通无线股份有限公司申请发行股份购买资产并募集配套资金的审核中心意见落实函》之回复 || 华泰联合证券有限责任公司《关于深圳市广和通无线股份有限公司申请发行股份购买资产并募集配套资金的审核中心意见落实函回复》之核查意见(修订稿) || 《关于深圳市广和通无线股份有限公司申请发行股份购买资产并募集配套资金的审核中心意见落实函》之回复(修订稿) || 华泰联合证券有限责任公司关于广和通发行股份及支付现金购买资产并募集配套资金之独立财务顾问报告,https://data.eastmoney.com/notices/detail/300638/AN202209221578585686.html,,,0,1,4,1,4,ok,0,1,0,0,False,,,2,22,41,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
300098|2014-11-07|其他,2594420a75ea5cb4,高新兴,300098.SZ,300098,2014-11-07,2014-11-07,2014-11-06,announcement,announcement,其他,,第三届董事会第十三次会议决议的公告,,第三届董事会第十三次会议决议的公告,https://data.eastmoney.com/notices/detail/300098/AN201411060007569889.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,0,4,20,3,其他|客户/订单|资本动作,True,False,False
300098|2025-11-11|其他,1401ee5820f6d94c,高新兴,300098.SZ,300098,2025-11-11,2025-11-11,2025-11-10,announcement,announcement,其他,,关于召开2025年第三次临时股东会的提示性公告,,关于召开2025年第三次临时股东会的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN202511101778704431.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,1,2,6,1,其他,False,False,False
300638|2019-04-24|产品/技术创新,447a2713aad3cbef,广和通,300638.SZ,300638,2019-04-24,2019-04-24,2019-04-23,announcement,announcement,产品/技术创新,产品/技术创新|客户/订单,关于公司与深圳市博格斯通信技术有限公司签署合作协议暨关联交易的公告,,关于公司与深圳市博格斯通信技术有限公司签署合作协议暨关联交易的公告,https://data.eastmoney.com/notices/detail/300638/AN201904241321869327.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,6,11,18,4,业绩信号|产品/技术创新|其他|资本动作,False,False,False
301608|2024-11-13|其他,faa00a1f4f5fffd7,博实结,301608.SZ,301608,2024-11-13,2024-11-13,2024-11-12,announcement,announcement,其他,,北京市中伦(深圳)律师事务所关于深圳市博实结科技股份有限公司2024年第九次临时股东大会的法律意见书,,北京市中伦(深圳)律师事务所关于深圳市博实结科技股份有限公司2024年第九次临时股东大会的法律意见书 || 2024年第九次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/301608/AN202411131640862191.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,1,2,8,2,其他|管理层/投关信号,False,False,False
002313|2011-10-22|其他,5e69b8a062acb0be,日海智能,002313.SZ,2313,2011-10-22,2011-10-24,2011-10-21,announcement,announcement,其他,,日海通讯：关于全资子公司投资设立控股子公司的进展公告,,日海通讯：关于全资子公司投资设立控股子公司的进展公告,https://data.eastmoney.com/notices/detail/002313/AN201203030004929480.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,2,7,2,业绩信号|其他,False,False,False
300098|2019-08-31|资本动作,875cb46c65aa519b,高新兴,300098.SZ,300098,2019-08-31,2019-09-02,2019-08-30,announcement,announcement,资本动作,资本动作,关于公司副总裁减持计划时间过半的进展公告,,关于公司副总裁减持计划时间过半的进展公告,https://data.eastmoney.com/notices/detail/300098/AN201908301345418860.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,2,7,21,4,其他|管理层/投关信号|资本动作|风险事件,False,False,False
301608|2026-06-04|管理层/投关信号,a0a7451377b5ea77,博实结,301608.SZ,301608,2026-06-04,2026-06-04,2026-06-03,irm_qa,irm_qa,管理层/投关信号,管理层/投关信号,5月31股东人数谢谢董秘,"尊敬的投资者，您好！截至2026年5月29日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,615户。感谢您的关注！",5月31股东人数谢谢董秘,,,,0,1,1,1,1,ok,0,1,0,0,False,,,7,11,11,5,业绩信号|产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
002313|2015-04-20|管理层/投关信号,9d91eaee5f591f64,日海智能,002313.SZ,2313,2015-04-20,2015-04-20,2015-04-17,announcement,announcement,管理层/投关信号,管理层/投关信号,日海通讯:2015年4月16日投资者关系活动记录表,,日海通讯:2015年4月16日投资者关系活动记录表 || 日海通讯:2015年4月17日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002313/AN201504210009284618.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,1,3,12,3,业绩信号|其他|管理层/投关信号,False,False,False
300590|2026-01-20|产品/技术创新,4137033f4e9b59bc,移为通信,300590.SZ,300590,2026-01-20,2026-01-20,2026-01-19,announcement,announcement,产品/技术创新,产品/技术创新,关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,,关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,https://data.eastmoney.com/notices/detail/300590/AN202601201818160412.html,,,0,1,1,1,1,ok,1,0,0,0,False,,,1,4,27,4,业绩信号|产品/技术创新|其他|风险事件,False,False,False
300638|2022-11-22|资本动作,93f565e854cad256,广和通,300638.SZ,300638,2022-11-22,2022-11-22,2022-11-21,announcement,announcement,资本动作,资本动作,关于控股股东、实际控制人、持股5%以上股东、部分董事及高级管理人员减持计划时间过半的进展公告,,关于控股股东、实际控制人、持股5%以上股东、部分董事及高级管理人员减持计划时间过半的进展公告,https://data.eastmoney.com/notices/detail/300638/AN202211221580478971.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,3,9,24,3,其他|管理层/投关信号|资本动作,False,False,False
603236|2025-05-10|管理层/投关信号,1d4840c4048e9d13,移远通信,603236.SH,603236,2025-05-10,2025-05-12,2025-05-09,announcement,announcement,管理层/投关信号,管理层/投关信号,关于召开2024年度暨2025年第一季度业绩说明会的公告,,关于召开2024年度暨2025年第一季度业绩说明会的公告,https://data.eastmoney.com/notices/detail/603236/AN202505091670048443.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,1,8,22,4,产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
002881|2022-07-01|其他,3ff16bb8b13f5204,美格智能,002881.SZ,2881,2022-07-01,2022-07-01,2022-06-30,announcement,announcement,其他,,关于德国全资子公司注册成立的公告,,关于德国全资子公司注册成立的公告,https://data.eastmoney.com/notices/detail/002881/AN202206301575658045.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,6,21,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,False,False,False
002313|2022-12-20|管理层/投关信号,9a6a442ccad48016,日海智能,002313.SZ,2313,2022-12-20,2022-12-20,2022-12-19,announcement,announcement,管理层/投关信号,管理层/投关信号,*ST日海:关于聘任公司副总经理的公告,,*ST日海:关于聘任公司副总经理的公告,https://data.eastmoney.com/notices/detail/002313/AN202212191581208643.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,4,11,2,其他|资本动作,False,False,False
300098|2019-05-13|政策/行业,fe5976162f7ca4c6,高新兴,300098.SZ,300098,2019-05-13,2019-05-13,2019-05-10,research_report,research_report,政策/行业,政策/行业,中小盘信息更新：5G和C-V2X项目加大投入，确保车载终端龙头地位,机构=新时代证券; 评级=买入; 行业=通信设备,中小盘信息更新：5G和C-V2X项目加大投入，确保车载终端龙头地位,https://pdf.dfcfw.com/pdf/H3_AP201905131329123827_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,,,6,14,38,4,产品/技术创新|其他|客户/订单|资本动作,False,False,False
300590|2022-08-11|资本动作,d56238c32c91fc9f,移为通信,300590.SZ,300590,2022-08-11,2022-08-11,2022-08-10,announcement,announcement,资本动作,资本动作,关于2021年限制性股票与股票期权激励计划第二类限制性股票首次授予部分第一个归属期归属结果暨股份上市的公告,,关于2021年限制性股票与股票期权激励计划第二类限制性股票首次授予部分第一个归属期归属结果暨股份上市的公告,https://data.eastmoney.com/notices/detail/300590/AN202208101577094242.html,,,0,1,1,1,1,ok,1,0,0,0,False,股权激励/员工持股,股权激励/员工持股,2,5,22,4,产品/技术创新|政策/行业|管理层/投关信号|资本动作,False,False,False
300590|2022-12-26|资本动作,0df2e9a98546d5df,移为通信,300590.SZ,300590,2022-12-26,2022-12-26,2022-12-23,announcement,announcement,资本动作,资本动作,关于公司控股股东、实际控制人减持比例超1%暨减持计划数量过半的公告,,关于公司控股股东、实际控制人减持比例超1%暨减持计划数量过半的公告,https://data.eastmoney.com/notices/detail/300590/AN202212261581382860.html,,,0,1,1,1,1,ok,1,0,0,0,False,股东增减持/限售流通,股东增减持/限售流通,1,2,6,2,产品/技术创新|其他,False,False,False
002313|2025-03-21|资本动作,bf3cae1dd3ad8904,日海智能,002313.SZ,2313,2025-03-21,2025-03-21,2025-03-20,announcement,announcement,资本动作,资本动作,分红送转 cash_div=0.0 proc=预案,,分红送转 cash_div=0.0 proc=预案 || 分红送转 cash_div=0.0 proc=股东大会通过,,,,0,1,2,1,2,ok,0,1,0,0,False,分红/权益分派,分红/权益分派,4,9,14,5,业绩信号|其他|政策/行业|管理层/投关信号|风险事件,False,False,False
002313|2023-03-09|其他,2dadd2df2791fdac,日海智能,002313.SZ,2313,2023-03-09,2023-03-09,2023-03-08,announcement,announcement,其他,,*ST日海:关于公司资产转让完成的公告,,*ST日海:关于公司资产转让完成的公告,https://data.eastmoney.com/notices/detail/002313/AN202303081584123863.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,4,30,2,业绩信号|风险事件,False,False,False
300638|2026-05-07|其他,0e8b054155c81683,广和通,300638.SZ,300638,2026-05-07,2026-05-07,2026-05-06,announcement,announcement,其他,,H股公告-截至2026年4月30日止月份之股份发行人的证券变动月报表,,H股公告-截至2026年4月30日止月份之股份发行人的证券变动月报表,https://data.eastmoney.com/notices/detail/300638/AN202605071822034080.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,14,23,6,产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
300638|2024-09-05|其他,f4c2c3bec3b05d88,广和通,300638.SZ,300638,2024-09-05,2024-09-05,2024-09-04,announcement,announcement,其他,,第四届董事会第六次会议决议公告,,第四届董事会第六次会议决议公告 || 第四届监事会第六次会议决议公告,https://data.eastmoney.com/notices/detail/300638/AN202409051639755133.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,3,7,21,2,其他|资本动作,False,False,False
300638|2022-09-01|其他,ee04c7caf83a1b2b,广和通,300638.SZ,300638,2022-09-01,2022-09-01,2022-08-31,announcement,announcement,其他,,关于收到深圳证券交易所上市审核中心意见落实函的公告,,关于收到深圳证券交易所上市审核中心意见落实函的公告,https://data.eastmoney.com/notices/detail/300638/AN202209011577944199.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,11,46,3,产品/技术创新|其他|资本动作,False,False,False
603236|2020-05-13|其他,8290c83f47b58d60,移远通信,603236.SH,603236,2020-05-13,2020-05-13,2020-05-12,announcement,announcement,其他,,:移远通信2019年年度股东大会会议资料,,:移远通信2019年年度股东大会会议资料,https://data.eastmoney.com/notices/detail/603236/AN202005121379595403.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,0,3,14,3,产品/技术创新|其他|资本动作,True,False,False
300098|2026-06-03|管理层/投关信号,975a6411708b759e,高新兴,300098.SZ,300098,2026-06-03,2026-06-03,2026-06-02,irm_qa,irm_qa,管理层/投关信号,管理层/投关信号|产品/技术创新,董秘你好:全国首个绿色算力全栈AI平台在呼和浩特正式上线，高新兴是否深度参与？谢谢！,公司未参与。感谢您对公司的持续关注，请注意投资风险，谨慎投资。,董秘你好:全国首个绿色算力全栈AI平台在呼和浩特正式上线，高新兴是否深度参与？谢谢！,,,,0,1,1,1,1,ok,0,1,0,0,False,,,7,10,10,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,False,False,False
688159|2026-06-11|其他,4a2ab2b85104dca5,有方科技,688159.SH,688159,2026-06-11,2026-06-11,2026-06-10,news,news,其他,,32.25亿主力资金净流入，存储芯片概念涨1.94%,同益股份 -3.42 8.37 -726.83 -4.15 603316 诚邦股份 -0.10 4.76 -728.51 -2.99 688416 恒烁股份 -1.07 3.37 -739.59 -2.37 605178 时空科技 -4.15 2.02 -741.78 -5.86 688159,32.25亿主力资金净流入，存储芯片概念涨1.94%,http://finance.eastmoney.com/a/202606113768323977.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,1,1,1,1,其他,False,False,False
300590|2020-07-23|资本动作,52803145f35ed3ba,移为通信,300590.SZ,300590,2020-07-23,2020-07-23,2020-07-22,announcement,announcement,资本动作,资本动作,2020年第一次临时股东大会决议公告,,2020年第一次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/300590/AN202007231393609249.html,,,0,1,1,1,1,ok,1,0,0,0,False,其他资本动作,,1,6,34,2,产品/技术创新|其他,False,False,False
300098|2023-12-28|其他,2361c9048c746642,高新兴,300098.SZ,300098,2023-12-28,2023-12-28,2023-12-27,announcement,announcement,其他,,第六届董事会第十二次会议决议的公告,,第六届董事会第十二次会议决议的公告,https://data.eastmoney.com/notices/detail/300098/AN202312271615025044.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,2,11,2,客户/订单|资本动作,False,False,False
300098|2019-04-15|资本动作,cfae18fec5732727,高新兴,300098.SZ,300098,2019-04-15,2019-04-15,2019-04-12,research_report,research_report,资本动作,资本动作|政策/行业,卓越推：高新兴,机构=信达证券; 评级=增持; 行业=通信设备,卓越推：高新兴,https://pdf.dfcfw.com/pdf/H3_AP201904151319417960_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,8,24,53,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
300590|2023-09-18|资本动作,1598fe6862380946,移为通信,300590.SZ,300590,2023-09-18,2023-09-18,2023-09-15,announcement,announcement,资本动作,资本动作,关于部分股票期权注销完成的公告,,关于部分股票期权注销完成的公告 || 关于2021年限制性股票与股票期权激励计划第一类限制性股票第二个解除限售期解除限售股份上市流通的提示性公告,https://data.eastmoney.com/notices/detail/300590/AN202309181599052881.html,,,0,1,2,1,2,ok,1,0,0,0,False,复合资本动作,股权激励/员工持股|股东增减持/限售流通,1,6,18,4,业绩信号|产品/技术创新|其他|资本动作,False,False,False
002970|2022-07-22|产品/技术创新,0b044cb2adbb46b3,锐明技术,002970.SZ,2970,2022-07-22,2022-07-22,2022-07-21,announcement,announcement,产品/技术创新,产品/技术创新,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划调整及授予事项的法律意见书,,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划调整及授予事项的法律意见书 || 国信证券股份有限公司关于锐明技术部分募集资金投资项目结项并将节余募集资金永久补充流动资金的核查意见,https://data.eastmoney.com/notices/detail/002970/AN202207211576412635.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,4,11,17,5,业绩信号|产品/技术创新|其他|资本动作|风险事件,False,False,False
002881|2020-05-13|其他,c958a38fbdc62273,美格智能,002881.SZ,2881,2020-05-13,2020-05-13,2020-05-12,announcement,announcement,其他,,关于注销部分募集资金专项账户的公告,,关于注销部分募集资金专项账户的公告,https://data.eastmoney.com/notices/detail/002881/AN202005121379604707.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,6,16,2,其他|资本动作,False,False,False
002313|2016-11-30|管理层/投关信号,790ff1082adec2f8,日海智能,002313.SZ,2313,2016-11-30,2016-11-30,2016-11-29,announcement,announcement,管理层/投关信号,管理层/投关信号,日海通讯:2016年11月29日投资者关系活动记录表,,日海通讯:2016年11月29日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002313/AN201611300140124576.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,7,10,4,其他|管理层/投关信号|资本动作|风险事件,False,False,False
002313|2010-03-29|业绩信号,9eb6ccc88c9f0c2e,日海智能,002313.SZ,2313,2010-03-29,2010-03-29,2010-03-26,announcement,announcement,业绩信号,业绩信号,日海通讯：2009年年度报告,,日海通讯：2009年年度报告 || 日海通讯:2009年年度报告摘要,https://data.eastmoney.com/notices/detail/002313/AN201203010004562174.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,3,8,10,3,业绩信号|其他|资本动作,False,False,False
603236|2022-11-02|资本动作,d432263c367685eb,移远通信,603236.SH,603236,2022-11-02,2022-11-02,2022-11-01,research_report,research_report,资本动作,资本动作|政策/行业,下游需求维持增长，规模优势逐步扩大,机构=西南证券; 评级=增持; 行业=通信设备,下游需求维持增长，规模优势逐步扩大,https://pdf.dfcfw.com/pdf/H3_AP202211021579826884_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,1,3,10,2,政策/行业|管理层/投关信号,False,False,False
301608|2026-04-06|管理层/投关信号,4ebe556ed29e834a,博实结,301608.SZ,301608,2026-04-06,2026-04-07,2026-04-03,irm_qa,irm_qa,管理层/投关信号,管理层/投关信号,尊敬的董秘你好，请问截止到3月31日收盘，公司股东人数有多少？谢谢,"尊敬的投资者，您好！截至2026年3月31日收市后，公司合并普通账户和融资融券信用账户的股东人数为7,776户。感谢您的关注！",尊敬的董秘你好，请问截止到3月31日收盘，公司股东人数有多少？谢谢 || 请问董秘3.31股东人数,,,,0,1,2,1,2,ok,0,1,0,0,False,,,2,15,37,4,业绩信号|其他|管理层/投关信号|资本动作,False,False,False
002313|2022-09-24|其他,1dd108c076c549de,日海智能,002313.SZ,2313,2022-09-24,2022-09-26,2022-09-23,announcement,announcement,其他,,*ST日海:独立董事对第五届董事会第四十二次会议相关事项的独立意见,,*ST日海:独立董事对第五届董事会第四十二次会议相关事项的独立意见 || *ST日海:第五届监事会第三十三次会议决议公告 || *ST日海:第五届董事会第四十二次会议决议公告,https://data.eastmoney.com/notices/detail/002313/AN202209231578629540.html,,,0,1,3,1,3,ok,0,1,0,0,False,,,1,7,15,4,业绩信号|其他|资本动作|风险事件,False,False,False
300098|2025-09-11|其他,a952bf87aae46418,高新兴,300098.SZ,300098,2025-09-11,2025-09-11,2025-09-10,announcement,announcement,其他,,广东广信君达律师事务所关于高新兴2025年第一次临时股东大会法律意见书,,广东广信君达律师事务所关于高新兴2025年第一次临时股东大会法律意见书,https://data.eastmoney.com/notices/detail/300098/AN202509101741207702.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,10,17,3,其他|管理层/投关信号|资本动作,False,False,False
300590|2022-12-14|其他,c15ace82fc060996,移为通信,300590.SZ,300590,2022-12-14,2022-12-14,2022-12-13,announcement,announcement,其他,,简式权益变动报告书,,简式权益变动报告书,https://data.eastmoney.com/notices/detail/300590/AN202212141581094885.html,,,0,1,1,1,1,ok,1,0,0,0,False,,,2,5,6,3,产品/技术创新|其他|资本动作,False,False,False
002313|2009-12-02|其他,b7faea9e019aee6d,日海智能,002313.SZ,2313,2009-12-02,,,announcement,announcement,其他,,日海通讯：2009年第四次临时股东大会决议,,日海通讯：2009年第四次临时股东大会决议 || 日海通讯:首次公开发行股票上市公告书 || 日海通讯：2008年第一次临时股东大会决议 || 日海通讯：公司章程（草案） || 日海通讯：2007年第六次临时股东大会决议 || 日海通讯：平安证券有限责任公司关于公司股票上市保荐书,https://data.eastmoney.com/notices/detail/002313/AN201202290004506132.html,,,0,1,7,1,7,pre_listing,0,1,1,0,False,,,0,0,0,0,,False,False,False
